objectid,filename,youtubeid,vimeoid,title,creator,date,description,subject,areadoc-link,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
coll078,cb_ajpr0078.jpg,,,"Oficio de 09/10/84, de nº de registro 9.499, del Ingeniero Jefe Provincial del ICONA en Málaga, de felicitación junto a D. Lázaro Arias Blanco y D. Francisco Doblas Gálvez por su comportamiento en la extinción de incendio forestal.",Miguel Álvarez Calvente,1984-09-27,"Esta Jefatura se complace en felicitar a todo el personal, tanto civil como de retenes y Guardería Forestal, que han intervenido en la extinción del incendio ocurrido en los términos de Yunquera, Alozaina y Casarabonela, por su comportamiento excepcional luchamdo en condiciones extremas de viento y aspereza del terreno. Aún cuando resulta difícil distinguir entre los actuantes en el fuego aquellos que merecen una mención especial, esta Jefatura no quiere dejar pasar la ocasión de valorar el magnífico comportamiento de los Agentes Forestales D. José Pino Rivera, D. Lázaro Arias Blanco y D. Francisco Doblas Gálvez que, por ser precisamente los encargados de la vigilancia de los montes afectados, han sabido llevar el peso de su responsabilidad con firmeza y eficacia. Lo que os comunico para general conocimiento y efectos. El Ingeniero Jefe Provincial. Fdo: Miguel Álvarez Calvente.",ICONA;Jefatura provincial de Málaga;Miguel Álvarez Calvente;ingenieros jefes;agentes forestales;felicitaciones;incendios forestales;1984,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Málaga (Málaga)",36.715925,-4.435364,"Archivo de José Pino Rivera",cb_ajpr0078,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll079,cb_ajpr0079.jpg,,,"Oficio de 18/04/79, de nº de registro 1.750, del Ingeniero Jefe Provincial del ICONA en Málaga, de felicitación por su extraordinaria labor de Guardería llevada a cabo contra el furtivismo.",Miguel Álvarez Calvente,1979-04-17,"A propuesta del Sr. Ingeniero Jefe de Brigada, me es grato felicitarle por su extraordinaria labor de Guardería llevada a cabo durante el Jueves y Viernes Santo pasados, que produjo la detención de tres cazadores furtivos, pese a las inclemencias del tiempo y en días tan señalados. La presente felicitación pasará a su expediente personal. Dios guarde a Vd. muchos años. El Ingeniero Jefe Provincial Fdo: Miguel Álvarez Calvente.",ICONA;Jefatura provincial de Málaga;Miguel Álvarez Calvente;ingenieros jefes;agentes forestales;felicitaciones;furtivismo;1979,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Málaga (Málaga)",36.715925,-4.435364,"Archivo de José Pino Rivera",cb_ajpr0079,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll080,cb_ajpr0080.jpg,,,"Nombramiento como Guarda del Patrimonio Forestal del Estado, teniendo como fecha de antigüedad de Servicios en este Organismo la de 1 de Junio de 1958.",Mariano Briones Ledesma,1969-12-31,"Nombramiento de D. José Pino Rivera como Guarda del Patrimonio Forestal del Estado, con un sueldo anual de 42.000 Pta más dos gratificaciones extraordinarias y trienios que correspondan; teniendo como fecha de antigüedad de Servicios en este Organismo la del 1º de Junio de 1958. Expedido por D. Mariano Briones Ledesma, Subdirector del Patrimonio Forestal del Estado, el 31 de diciembre de 1969.",Madrid (Madrid);Patrimonio Forestal del Estado;Mariano Briones Ledesma;nombramientos;guardas forestales;1969,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Madrid (Madrid)",40.420368,-3.688776,"Archivo de José Pino Rivera",cb_ajpr0080.jpg,image/nombramiento,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll081,cb_ajpr0081.jpg,,,"Certificado del Jefe del Servicio Hidrológico Forestal de Málaga en el que se hace constar la asignación al puesto de Guarda, con antigüedad del uno de enero de 1.969.",José Ángel Carrera Morales,1969-12-31,"D. José Ángel carrera Morales, Doctor Ingeniero de Montes, Jefe del Servicio Hidrológico Forestal de Málaga, CERTIFICO: que el Funcionario Público Propio de este Organismo D. José Pino Rivera al que pertenece el presente Título ha sido asignado al Puesto de Trabajo denominado Guarda con la antigüedad en dicho puesto del 1º de Enero de 1969 y se encuentra actualmente ejerciéndolo. Para que conste firmo el presente en Málaga a treinta y uno de Diciembre de mil novecientos sesenta y nueve.",Málaga (Málaga);Patrimonio Forestal del Estado;7ª División Hidrológico Forestal;Servicio Hidrológico Forestal de Málaga;ingenieros jefes;José Ángel Carrera Morales;nombramientos;guardas forestales;1969,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Málaga (Málaga)",36.721521,-4.405041,"Archivo de José Pino Rivera",cb_ajpr0081.jpg,image/certificado,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll082,cb_ajpr0082.jpg,,,"BOJA núm. 96 de 29/11/1988. ANEXO XI de la Orden de 11/11/1988, por la que se resuelve concurso de méritos para cubrir vacantes. Se le adjudica el puesto de Subinspector Provincial en Málaga.",Manuel Gracia Navarro,1988-11-29,"Concurso convocado por Orden de 8 de julio de 1987 para cubrir vacantes en la Administración de la Junta de Andalucía. Por Orden de 11 de noviembre de 1988 del Consejero de Gobernación, se adjudica por concurso de méritos a D. José Pino Rivera el puesto de trabajo de Subinspector en la Dirección Provincial de Málaga de la Agencia de Medio Ambiente.",Sevilla (Sevilla);Agencia de Medio Ambiente;Dirección Provincial de Málaga;Manuel Gracia Navarro;nombramientos;agentes forestales;1988,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Sevilla (Sevilla)",37.361228,-5.982405,"Archivo de José Pino Rivera",cb_ajpr0082.jpg,image/BOJA,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll083,cb_ajpr0083.jpg,,,"Vista de Yunquera (Málaga). Fotografía tomada desde el puerto de los Porqueros el 09/09/1975, a la caída de la tarde, por el Dr. Laurent Minoux.",Laurent Minoux,1975-09-09,"Vista de Yunquera (Málaga) desde el puerto de los Porqueros. Fotografía tomada por el Dr. Laurent Minoux, a la caída de la tarde del 09/09/1975, a su regreso de la visita al pinsapar de Yunquera.",naturalistas;Laurent Minoux;puerto de los Porqueros;sierra de las Nieves;Yunquera (Málaga);1975,https://areadoc.blogspot.com/2019/06/los-trabajos-forestales-en-el-pinsapar_28.html,"puerto de los Porqueros (Yunquera)", 36.739164,-4.938802,"Archivo de José Pino Rivera",cb_ajpr0083.jpg,image/imagen fija,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll084,cb_ajpr0084.jpg,,,"Vista del peñón de los Enamorados (monte de Yunquera). Fotografía tomada el 09/09/1975 por el Dr. Laurent Minoux durante su visita al pinsapar de Yunquera (Málaga).",Laurent Minoux,1975-09-09,"Vista del peñón de los Enamorados (sierra de las Nieves). En la cumbre de este peñón se localiza un mojón de tres términos municipales, Ronda, Tolox y Yunquera.",naturalistas;Laurent Minoux;peñón de los Enamorados;sierra de las Nieves;Yunquera (Málaga);1975,https://areadoc.blogspot.com/2019/06/los-trabajos-forestales-en-el-pinsapar_28.html,"peñón de los Enamorados (Yunquera)",36.704954,-5.004867,"Archivo de José Pino Rivera",cb_ajpr0084.jpg,image/imagen fija,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll085,cb_ajpr0085.jpg,,,"Vista de la zona alta de la umbría de los Lajares (monte de Yunquera). Fotografía tomada el 09/09/1975 por el Dr. Laurent Minoux durante su visita al pinsapar de Yunquera (Málaga).",Laurent Minoux,1975-09-09,"Vista de la zona alta de la umbría de los Lajares, cabecera de la cañada de la Violeta y cabecera del Caucón, con la loma de Cabello en el centro (monte Pinar de Yunquera); en segundo plano el quejigal de la cañada de la Perra (monte de Tolox) y al fondo la cumbre de Torrecilla. Fotografía tomada desde la loma del Picacho por Laurent Minoux durante su visita del 09/09/1975 al pinsapar de Yunquera (Málaga).",naturalistas;Laurent Minoux;umbría de los Lajares;cañada de la Violeta;loma Cabello;Caucón;loma del Picacho;monte Pinar de Yunquera (Málaga);sierra de las Nieves;Yunquera (Málaga);1975,https://areadoc.blogspot.com/2019/06/los-trabajos-forestales-en-el-pinsapar_28.html,"umbría de los Lajares (Yunquera)",36.707063,-4.978161,"Archivo de José Pino Rivera",cb_ajpr0085.jpg,image/imagen fija,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll086,cb_ajpr0086.jpg,,,"Recibo del Alcalde de Yunquera (Málaga), D. Modesto Sánchez Jurado, de 04/10/1971, de la entrega de 33 conejos procedentes del descaste de conejos del monte Morenas de Briñuela.",Modesto Sánchez Jurado,1971-10-04,"Por el Guarda del Patrimonio Forestal D. JOSÉ PINO RIVERA se ha entregado a este Ayuntamiento TREINTA Y TRES CONEJOS (33.-) procedentes del descaste que se lleva a efecto en la finca 'Briñuela', cuyo descaste se efectúa en virtud de autorización del Sr. Ingeniero Jefe del Servicio Hidrológico Forestal por autorización del Servicio de Pesca Continental, Caza y Parques Nacionales. Dichos conejos fueron capturados los días 30 de Sepbre., 1, 2 y 4 de octubre. YUNQUERA, 4 de octubre de 1.971. El Alcalde.",descaste de conejos;alcaldes;Yunquera (Málaga);recibos;monte Morenas de Briñuela;1971,https://areadoc.blogspot.com/2019/06/los-trabajos-forestales-en-el-pinsapar_3.html,"monte Morenas de Briñuela, Yunquera (Málaga)",36.753118,-4.951918,"Archivo de José Pino Rivera",cb_ajpr0086.jpg,image/recibo,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll087,cb_ajpr0087.jpg,,,"Nota de 07/10/1972 de Luis Gómez-Guillamón, de ICONA en Málaga, solicitando datos sobre cabra montés en Sierra Blanquilla y Pinar de Jorox.",Luis Gómez-Guillamón y Maraver,1972-10-07,"Estimado Pino: Estando prevista y autorizada la caza de 6 ejemplares de macho montés en esta provincia, intereso de Vd. que, a la mayor urgencia, me remita información sobre la existencia de ejemplares de dicha especie en la zona de SIERRA BLANQUILLA y PINAR DE JOROX, fuera del Coto de la Serranía, que resulten realmente interesantes por su cuerna. ...",Capra pyrenaica Schinz;sierra Blanquilla;Pinar de Jorox;Luis Gómez-Guillamón y Maraver;Coto Nacional de la Serranía de Ronda;guardas forestales;caza mayor;1972,https://areadoc.blogspot.com/2020/03/sierra-blanca-de-ojen-origen-del-coto.html,"sierra Blanquilla, Yunquera (Málaga)",36.755284,-4.898790,"Archivo de José Pino Rivera",cb_ajpr0087.jpg,image/nota de trabajo,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll088,cb_ajpr0088.jpg,,,"Oficio de 10/10/1972, con registro nº 37, dirigido a Luis Gomez-Guillamón Maraver, informando de las existencias de macho montés en SIERRA BLANQUILLA y PINAR DE JOROX.",José Pino Rivera,1972-10-10,"Informando que en SIERRA BLANQUILLA y PINAR DE JOROX, y en sus inmediaciones con las estribaciones del sitio Puerto de los Amojadores, han sido localizados en cuatro rebaños 51 cabezas de ganado montés, en los que iban varios ejemplares de macho montés bastante buenos por su tamaño, color y cuerna propia de ejemplares muy viejos. Se observan machos en celo con manada de hembras, y machos más viejos en rebaño sólos. Esta información ha sido verificada por el que suscribe acompañado del Guarda José Jiménez Gago.",Capra pyrenaica Schinz;sierra Blanquilla;Pinar de Jorox;Luis Gómez-Guillamón y Maraver;puerto de los Amojadores;guardas forestales;caza mayor;1972,https://areadoc.blogspot.com/2020/03/sierra-blanca-de-ojen-origen-del-coto.html,"sierra Blanquilla, Yunquera (Málaga)",36.755284,-4.898790,"Archivo de José Pino Rivera",cb_ajpr0088.jpg,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll089,cb_ajpr0089.jpg,,,"Fotografía de naturaleza que Rudolf Janda enviada el 16/11/1983. En el lindero de un monte de abeto rojo/Picea excelsa, Moravia.",Rudolf Janda,1983-11-16,"Rudolf Janda, fotógrafo checo de la naturaleza, envió a José Pino Rivera un grupo de fotografías de los bosques de las reservas naturales de su país. Escribió en su misiva: A falta de fotografías presentables, ya no me quedan, le envío en pliego separado otras, no perfectas técnicamente, pero tal vez suficiente para darle a Vd. tal cual idea del caracter de algunas reservas de monte natural en nuestro país. La fotografía que se muestra es la enumerada con el nº 8 en su carta: Al lindero de un monte de abeto rojo/Picea excelsa. Moravia.",fotógrafos de la naturaleza;Rudolf Janda;Moravia;bosque virgen;Picea excelsa;1983,https://areadoc.blogspot.com/2019/08/los-trabajos-forestales-en-el-pinsapar.html,"Ostrava (Chequia)",49.835837,18.257555,"Archivo de José Pino Rivera",cb_ajpr0089.jpg,image/imagen de naturaleza,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll090,cb_ajpr0090.jpg,,,"Fotografía de naturaleza que Rudolf Janda realizó en el pinsapar de Yunquera durante su visita a la sierra de las Nieves el verano de 1983.",Rudolf Janda,1983,"Rudolf Janda, fotógrafo checo de la naturaleza, visitó el pinsapar de Yunquera durante el verano de 1983 y realizó un reportaje fotográfico en color. La fotografía que se muestra forma parte de ese reportaje, tomada en el camino desde el puerto de Bellina hacia el hoyo de Bellina. Plantas de Lavandula lanata, pinsapos gachapones y pinos silvestre, al fondo.",fotógrafos de la naturaleza;Rudolf Janda;Puerto de Bellina;pinsapar de Yunquera (Málaga);Sierra de las Nieves;Abies pinsapo Boiss.;1983,https://areadoc.blogspot.com/2019/08/los-trabajos-forestales-en-el-pinsapar.html,"Puerto de Bellina, Yunquera (Málaga)",36.721423,-4.977012,"Archivo de José Pino Rivera",cb_ajpr0090.jpg,image/imagen de naturaleza,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll091,cb_ajpr0091.jpg,,,"Fotografía de naturaleza que Rudolf Janda realizó en el pinsapar de Yunquera durante su visita a la sierra de las Nieves el verano de 1983.",Rudolf Janda,1983,"Rudolf Janda, fotógrafo checo de la naturaleza, visitó el pinsapar de Yunquera durante el verano de 1983 y realizó un reportaje fotográfico en color. La fotografía que se muestra forma parte de ese reportaje. Vista de una peña en el canalizo de las Tres Puertas y a su entrada, al pie, plantación y siembra de pinsapos entre aulagar.",fotógrafos de la naturaleza;Rudolf Janda;Canalizo de las Tres Puertas;pinsapar de Yunquera (Málaga);Sierra de las Nieves;repoblaciones forestales;plantaciones;siembras;Abies pinsapo Boiss.;1983,https://areadoc.blogspot.com/2019/08/los-trabajos-forestales-en-el-pinsapar.html,"Canalizo de las Tres Puertas, Yunquera (Málaga)",36.727241,-4.971359,"Archivo de José Pino Rivera",cb_ajpr0091.jpg,image/imagen de naturaleza,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll092,cb_ajpr0092.jpg,,,"Fotografía de naturaleza que Rudolf Janda realizó en el pinsapar de Yunquera durante su visita a la sierra de las Nieves el verano de 1983.",Rudolf Janda,1983,"Rudolf Janda, fotógrafo checo de la naturaleza, visitó el pinsapar de Yunquera durante el verano de 1983 y realizó un reportaje fotográfico en color. La fotografía que se muestra forma parte de ese reportaje. Fotografía del entrecasco del pinsapo tipo en la sierra de Yunquera, pinsapo de El Moreno, perímetro 3,40 m. Este pinsapo está incluido entre los árboles y arboledas singulares de Andalucía; más informacón en http://www.juntadeandalucia.es/medioambiente/BIO/DOC/ARB_SING/PDFs/Arb_1005.pdf",fotógrafos de la naturaleza;Rudolf Janda;Pinsapo de El Moreno;pinsapar de Yunquera (Málaga);Sierra de las Nieves;Abies pinsapo Boiss.;1983,https://areadoc.blogspot.com/2019/08/los-trabajos-forestales-en-el-pinsapar.html,"Pinsapo de El Moreno, Yunquera (Málaga)",36.720589,-4.982289,"Archivo de José Pino Rivera",cb_ajpr0093.jpg,image/imagen de naturaleza,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll093,cb_ajpr0093.jpg,,,"Fotografía de naturaleza que Rudolf Janda realizó en el pinsapar de Yunquera durante su visita a la sierra de las Nieves el verano de 1983.",Rudolf Janda,1983,"Rudolf Janda, fotógrafo checo de la naturaleza, visitó el pinsapar de Yunquera durante el verano de 1983 y realizó un reportaje fotográfico en color. La fotografía que se muestra forma parte de ese reportaje. Fotografía tomanda en el camino desde el puerto del hoyo de Bellina, vista de pinsapar, pinar de pino silvestre, tajo de las Albercas y puerto Bellina, al fondo sierras del Alcaparaín y cuenca del río Turón hacia Ardales.",fotógrafos de la naturaleza;Rudolf Janda;Puerto de Bellina;Tajo de las Albercas;pinsapar de Yunquera (Málaga);Sierra de las Nieves;Abies pinsapo Boiss.;1983,https://areadoc.blogspot.com/2019/08/los-trabajos-forestales-en-el-pinsapar.html,"Puerto de Bellina, Yunquera (Málaga)",36.721423,-4.977012,"Archivo de José Pino Rivera",cb_ajpr0093.jpg,image/imagen de naturaleza,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll094,cb_ajpr0094.jpg,,,"Fotografía de naturaleza que Rudolf Janda realizó en el pinsapar de Yunquera durante su visita a la sierra de las Nieves el verano de 1983.",Rudolf Janda,1983,"Rudolf Janda, fotógrafo checo de la naturaleza, visitó el pinsapar de Yunquera durante el verano de 1983 y realizó un reportaje fotográfico en color. La fotografía que se muestra forma parte de ese reportaje. Fotografía tomada desde la salida del llano de la Casa por la vereda que conduce hacia el puerto de Bellina; pinsapar de la cañada del Saucillo a derecha e izquierda, abajo loma de la Macetilla, al fondo, sierra Blanquilla y sierra Prieta.",fotógrafos de la naturaleza;Rudolf Janda;Llano de la Casa;Loma de la Macetilla; Cañada del Saucillo;Sierra Blanquilla;Sierra Prieta;pinsapar de Yunquera (Málaga);Sierra de las Nieves;Abies pinsapo Boiss.;1983,https://areadoc.blogspot.com/2019/08/los-trabajos-forestales-en-el-pinsapar.html,"Cañada del Saucillo, Yunquera (Málaga)",36.716966,-4.977222,"Archivo de José Pino Rivera",cb_ajpr0094.jpg,image/imagen de naturaleza,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
